date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:31	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%221612407492%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/wp-embed.min.js?ver=5.8.1	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/wp-embed.minf658.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:32	57157/57157	---M-Z	200	added ('OK')	application/javascript	etag:%221613728071%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/js/script-core.js?ver=1.0.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/themes/kingster/js/script-core8a54.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:33	13795/13795	---MCZ	200	added ('OK')	text/javascript	etag:W/2021.9.0	https://static.cloudflareinsights.com/beacon.min.js	C:/Users/kamp_/Desktop/perfil/perfil/static.cloudflareinsights.com/beacon.min.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:33	2859/2859	---M--	200	added ('OK')	image/png	etag:%221634456458%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/images/white_select_arrow.png	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/images/white_select_arrow.png	(from http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/ko14bs0g/8bqjh.css)
01:40:40	393735/393735	---M-Z	200	added ('OK')	application/javascript	etag:%221613728098%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/plugins/script.js?ver=1613728098	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/plugins/script7cc1.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:42	49680/49680	---M--	200	added ('OK')	image/jpeg	etag:%221533638769%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/page-title.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/page-title.jpg	(from http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/ko14bs0g/8bqjh.css)
01:40:44	69934/69934	---M--	200	added ('OK')	image/png	etag:%221613711686%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/images/pattern/pattern-1.png	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/images/pattern/pattern-1.png	(from http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/ko14bs0g/8bqjh.css)
01:40:51	35121/35121	---M--	200	added ('OK')	image/jpeg	etag:%221533983628%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-1-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-1-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:40:52	62052/62052	---M--	200	added ('OK')	image/jpeg	etag:%221534012131%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_447921760-1000x365.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_447921760-1000x365.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/)
01:40:58	28693/28693	---M--	200	added ('OK')	image/jpeg	etag:%221533983631%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-3-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-3-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:40:59	48337/48337	---M--	200	added ('OK')	image/jpeg	etag:%221533983643%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-2-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-2-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:41:05	42459/42459	---M--	200	added ('OK')	image/jpeg	etag:%221533983633%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-4-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-4-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:41:05	38383/38383	---M--	200	added ('OK')	image/jpeg	etag:%221533983636%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-5-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-5-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:41:06	41678/41678	---M--	200	added ('OK')	image/jpeg	etag:%221533983639%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-6-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-6-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:41:11	39733/39733	---M--	200	added ('OK')	image/jpeg	etag:%221533983641%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-7-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/personnel-7-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:41:12	38899/38899	---M--	200	added ('OK')	image/jpeg	etag:%221533983372%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_361957010-500x500.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_361957010-500x500.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/finance-faculty/)
01:41:16	231770/231770	---M--	200	added ('OK')	image/jpeg	etag:%221533642733%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2016/06/shutterstock_361397258.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2016/06/shutterstock_361397258.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/finance/)
01:41:20	121098/121098	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Nov%202021%2018:23:07%20GMT	https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/accounting/accounting-faculty/	C:/Users/kamp_/Desktop/perfil/perfil/demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/accounting/accounting-faculty/index.html	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/accounting/)
01:41:22	68137/68137	---M--	200	added ('OK')	image/jpeg	etag:%221533384752%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/accounting.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/accounting.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/accounting/)
01:41:30	732787/732787	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%221533813336%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_59887279.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_59887279.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:41:33	244563/244563	---M--	200	added ('OK')	image/jpeg	etag:%221533894643%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_378626257.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_378626257.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/accounting/)
